"player_id","player_name","position","season","height","weight","age","draft_year","draft_round","draft_selection","status","team_name","team_id","games_played","last_week_played","total_fantasy_points","ppg","ppg_stddev","pass_att","pass_cmp","pass_yds","pass_td","pass_int","yds_per_att","completion_pct","pass_td_rate","rush_att","rush_yds","rush_td","yds_per_carry","rush_td_rate","total_targets","total_receptions","rec_yds","rec_td","catch_rate","yds_per_target","yds_per_reception","total_fumbles","total_fumbles_lost","team_plays_pg","team_yards_per_play","team_drives_pg","team_rz_conv_rate","team_possession_secs","team_turnovers_pg","team_pass_att_sum","team_rush_att_sum","ppg_last4","adp"
12646,"Derek Cox","Cornerback",2009,73,195,39,2009,3,73,"Inactive","Jaguars",30,2,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,54.5,4.049999952316284,11,0.5,1529,0,54,51,0,0
12649,"Julian Edelman","Wide Receiver",2009,70,198,40,2009,7,232,"Inactive","Patriots",17,9,17,79.3999981880188,8.822222020890978,6.0003304,0,0,0,0,0,\N,\N,\N,2,5,0,2.5,0,53,37,359,1,0.6981132075471698,6.773584905660377,9.702702702702704,1,0,69.11111111111111,5.8555555873447,11.11111111111111,0.525,2058.222222222222,1,346,264,9.774999678134918,0
12649,"Julian Edelman","Wide Receiver",2010,70,198,40,2009,7,232,"Inactive","Patriots",17,4,17,17.00000011920929,4.250000029802322,4.409365,0,0,0,0,0,\N,\N,\N,2,14,0,7,0,11,7,86,0,0.6363636363636364,7.818181818181818,12.285714285714286,1,0,60,6.100000023841858,10.5,0.6428571428571429,1727.75,1.25,116,119,4.250000029802322,109.5
12649,"Julian Edelman","Wide Receiver",2011,70,198,40,2009,7,232,"Inactive","Patriots",17,8,17,6.200000047683716,0.7750000059604645,1.2517488,0,0,0,0,0,\N,\N,\N,4,8,0,2,0,8,4,34,0,0.5,4.25,8.5,3,1,70.375,6.525000035762787,12.125,0.6923076923076923,1760.125,1.25,326,222,0.5750000178813934,0
12649,"Julian Edelman","Wide Receiver",2012,70,198,40,2009,7,232,"Inactive","Patriots",17,8,13,65,8.125,6.7584662,0,0,0,0,0,\N,\N,\N,4,45,0,11.25,0,32,21,235,3,0.65625,7.34375,11.19047619047619,1,1,70.5,5.874999940395355,11.125,\N,1833.125,0.5,300,252,9.574999928474426,0
12649,"Julian Edelman","Wide Receiver",2013,70,198,40,2009,7,232,"Inactive","Patriots",17,16,17,247.69999957084656,15.48124997317791,9.264667,0,0,0,0,0,\N,\N,\N,2,11,0,5.5,0,151,105,1056,6,0.695364238410596,6.993377483443709,10.057142857142857,6,0,71.125,5.387500017881393,12.625,0.5538461538461539,1820.6875,1.25,628,470,20.37500023841858,0
12649,"Julian Edelman","Wide Receiver",2014,70,198,40,2009,7,232,"Inactive","Patriots",17,14,15,222.59999990463257,15.899999993188041,7.2104096,0,0,0,0,0,\N,\N,\N,10,94,0,9.4,0,134,92,972,4,0.6865671641791045,7.253731343283582,10.565217391304348,3,0,67.71428571428571,5.671428578240531,11.428571428571429,0.6271186440677966,1779.2142857142858,0.8571428571428571,541,389,20.649999856948853,48.3
12649,"Julian Edelman","Wide Receiver",2015,70,198,40,2009,7,232,"Inactive","Patriots",17,9,10,172.50000286102295,19.166666984558105,7.460417,0,0,0,0,0,\N,\N,\N,3,23,0,7.666666666666667,0,88,61,692,7,0.6931818181818182,7.863636363636363,11.344262295081966,1,1,67.22222222222223,6.233333269755046,11.666666666666666,0.6666666666666666,1833.6666666666667,0.7777777777777778,370,214,15.325000047683716,41.9
12649,"Julian Edelman","Wide Receiver",2016,70,198,40,2009,7,232,"Inactive","Patriots",17,16,17,228.29999947547913,14.268749967217445,5.969269,0,0,0,0,0,\N,\N,\N,12,57,0,4.75,0,160,98,1106,3,0.6125,6.9125,11.285714285714286,3,2,66,5.875000029802322,11.5,0.6333333333333333,1873.125,0.6875,550,482,17.850000143051147,35.1
12649,"Julian Edelman","Wide Receiver",2018,70,198,40,2009,7,232,"Inactive","Patriots",17,12,17,207.41999912261963,17.284999926884968,3.76717,2,2,43,0,0,21.5,1,0,9,107,0,11.88888888888889,0,108,74,850,6,0.6851851851851852,7.87037037037037,11.486486486486486,1,0,68.16666666666667,6.058333357175191,11.666666666666666,0.5777777777777777,1899.6666666666667,0.9166666666666666,439,364,19.72499990463257,65.5
12649,"Julian Edelman","Wide Receiver",2019,70,198,40,2009,7,232,"Inactive","Patriots",17,16,17,256.2799959182739,16.01749974489212,6.963609,2,2,47,1,0,23.5,1,0.5,8,27,0,3.375,0,153,100,1117,6,0.6535947712418301,7.300653594771242,11.17,3,1,68.4375,5.174999982118607,11.9375,0.5,1902.125,0.9375,620,447,11.249999761581421,36.1
12649,"Julian Edelman","Wide Receiver",2020,70,198,40,2009,7,232,"Inactive","Patriots",17,6,7,56.21999955177307,9.369999925295511,8.132968,2,2,38,0,0,19,1,0,2,22,0,11,0,39,21,315,0,0.5384615384615384,8.076923076923077,15,0,0,63.333333333333336,5.516666650772095,10.166666666666666,0.55,1788.1666666666667,2.3333333333333335,180,187,4.3299999833106995,77.2
12652,"Bradley Fletcher","Cornerback",2010,72,205,39,2009,3,66,"Inactive","Rams",14,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,81,4,14,0.3333333333333333,1971,4,55,24,0,0
12652,"Bradley Fletcher","Cornerback",2013,72,205,39,2009,3,66,"Inactive","Eagles",21,1,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,66,5.5,13,0.75,1783,1,27,34,0,0
12652,"Bradley Fletcher","Cornerback",2014,72,205,39,2009,3,66,"Inactive","Eagles",21,1,12,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,83,5.599999904632568,15,0.42857142857142855,1992,2,43,38,0,0
12653,"Moise Fokou","Linebacker",2009,73,243,40,2009,7,230,"Inactive","Eagles",21,2,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,51,7.549999952316284,12,0.5,1490.5,1.5,51,48,0,0
12653,"Moise Fokou","Linebacker",2013,73,243,40,2009,7,230,"Inactive","Titans",10,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,63,3.5999999046325684,10,0.25,2041,0,20,42,0,0
12654,"Zack Follett","Linebacker",2009,73,236,38,2009,7,235,"Inactive","Lions",8,1,15,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,60,4.699999809265137,13,0.3333333333333333,1817,3,31,27,0,0
12662,"Courtney Greene","Strong Safety",2010,72,215,39,2009,7,245,"Inactive","Jaguars",30,1,2,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,68,5.099999904632568,12,0.5,1824,6,42,24,0,0
12667,"Sammie Hill","Nose Tackle",2009,76,328,39,2009,4,115,"Inactive","Lions",8,2,16,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,71,4.150000095367432,13.5,0.5,1769.5,3.5,84,53,0,0
12667,"Sammie Hill","Nose Tackle",2010,76,328,39,2009,4,115,"Inactive","Lions",8,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,57,2.9000000953674316,14,1,1518,3,34,21,0,0
12667,"Sammie Hill","Nose Tackle",2011,76,328,39,2009,4,115,"Inactive","Lions",8,1,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,55,5.099999904632568,11,0.3333333333333333,1874,0,29,21,0,0
12667,"Sammie Hill","Nose Tackle",2013,76,328,39,2009,4,115,"Inactive","Titans",10,1,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61,5.099999904632568,13,0.5,1935,1,24,36,0,0
12669,"Kevin Huber","Punter",2009,73,210,40,2009,5,142,"Free Agent","Bengals",4,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,63,4.900000095367432,11,0.5,2007,2,33,27,0,0
12669,"Kevin Huber","Punter",2012,73,210,40,2009,5,142,"Free Agent","Bengals",4,1,3,-0.10000000149011612,-0.10000000149011612,0,0,0,0,0,0,\N,\N,\N,1,-1,0,-1,0,0,0,0,0,\N,\N,\N,0,0,58,8.199999809265137,14,\N,1650,2,28,28,-0.10000000149011612,0
12669,"Kevin Huber","Punter",2013,73,210,40,2009,5,142,"Free Agent","Bengals",4,1,15,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,67,4.199999809265137,11,1,1704,1,44,22,0,0
12670,"Brandon Hughes","Defensive Back",2012,71,185,40,2009,5,148,"Inactive","Eagles",21,1,9,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,77,5.800000190734863,12,\N,2010,2,41,29,0,0
12674,"Rashad Johnson","Safety",2011,71,204,40,2009,3,95,"Inactive","Cardinals",22,1,5,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,76,3.799999952316284,13,0.3333333333333333,1861,4,48,24,0,0
12674,"Rashad Johnson","Safety",2012,71,204,40,2009,3,95,"Inactive","Cardinals",22,3,13,6.400000095367432,2.133333365122477,1.6438437,0,0,0,0,0,\N,\N,\N,2,64,0,32,0,0,0,0,0,\N,\N,\N,0,0,60.333333333333336,3.4666666189829507,14.333333333333334,\N,1633,1.3333333333333333,94,77,2.133333365122477,0
12674,"Rashad Johnson","Safety",2014,71,204,40,2009,3,95,"Inactive","Cardinals",22,1,2,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61,4.400000095367432,11,0.25,1651,0,29,28,0,0
12674,"Rashad Johnson","Safety",2015,71,204,40,2009,3,95,"Inactive","Cardinals",22,1,5,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,45,7.699999809265137,14,1,1408,0,18,25,0,0
12675,"Brad Jones","Linebacker",2013,75,242,40,2009,7,218,"Inactive","Packers",9,1,3,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,77,5.199999809265137,13,0.5,1911,4,43,30,0,0
12677,"Terrance Knighton","Defensive Tackle",2013,75,354,39,2009,3,72,"Inactive","Broncos",7,1,12,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,86,4.800000190734863,14,0.75,2338,4,36,48,0,0
12678,"Johnny Knox","Wide Receiver",2009,73,180,39,2009,5,140,"Inactive","Bears",3,14,15,123.69999885559082,8.835714203970772,4.797263,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,77,45,527,5,0.5844155844155844,6.8441558441558445,11.71111111111111,3,2,60,4.964285748345511,12.214285714285714,0.4418604651162791,1711.2142857142858,2.357142857142857,492,317,9.024999856948853,0
12678,"Johnny Knox","Wide Receiver",2010,73,180,39,2009,5,140,"Inactive","Bears",3,15,16,175.20000231266022,11.680000154177348,6.548301,0,0,0,0,0,\N,\N,\N,1,2,0,2,0,92,51,960,5,0.5543478260869565,10.434782608695652,18.823529411764707,1,1,58.06666666666667,5.080000019073486,12.8,0.4897959183673469,1766.2666666666667,1.9333333333333333,427,394,12.250000268220901,72.6
12678,"Johnny Knox","Wide Receiver",2011,73,180,39,2009,5,140,"Inactive","Bears",3,14,15,119.70000076293945,8.550000054495674,6.2619877,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,69,37,727,2,0.5362318840579711,10.53623188405797,19.64864864864865,1,1,60.785714285714285,5.128571459225246,12.857142857142858,0.5294117647058824,1809.357142857143,1.7142857142857142,420,389,10.5,109
12681,"Ellis Lankster","Cornerback",2011,69,190,39,2009,7,220,"Inactive","Jets",20,1,15,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,60,4,14,0.5,1797,4,29,27,0,0
12682,"DeAndre Levy","Linebacker",2009,74,234,39,2009,3,76,"Inactive","Lions",8,1,6,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,48,3.0999999046325684,10,0,1152,3,25,18,0,0
12682,"DeAndre Levy","Linebacker",2010,74,234,39,2009,3,76,"Inactive","Lions",8,2,11,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,73.5,4.950000047683716,13,0.75,1870,1.5,97,46,0,0
12682,"DeAndre Levy","Linebacker",2012,74,234,39,2009,3,76,"Inactive","Lions",8,1,3,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,92,6.300000190734863,14,\N,2436,1,55,36,0,0
12684,"Lance Louis","Guard",2012,75,323,41,2009,7,246,"Inactive","Bears",3,1,9,1.399999976158142,1.399999976158142,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,1,1,4,0,1,4,4,0,0,65,5.599999904632568,14,\N,2221,1,26,36,1.399999976158142,0
12689,"Pat McAfee","Punter",2014,73,233,39,2009,7,222,"Inactive","Colts",11,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,56,4.099999904632568,11,0.5,1471,3,44,10,0,0
12689,"Pat McAfee","Punter",2015,73,233,39,2009,7,222,"Inactive","Colts",11,1,3,1.7999999523162842,1.7999999523162842,0,0,0,0,0,0,\N,\N,\N,1,18,0,18,0,0,0,0,0,\N,\N,\N,0,0,56,6.800000190734863,13,1,1501,2,30,23,1.7999999523162842,0
12689,"Pat McAfee","Punter",2016,73,233,39,2009,7,222,"Inactive","Colts",11,4,17,1.399999976158142,0.3499999940395355,0.60621774,1,1,35,0,0,35,1,0,1,0,0,0,0,1,0,0,0,0,0,\N,0,0,63.25,6,11.25,0.6,1867,2,136,109,0.3499999940395355,0
12690,"Brice McCain","Cornerback",2014,69,190,39,2009,6,188,"Inactive","Steelers",23,1,9,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,65,5.800000190734863,13,1,1886,1,37,25,0,0
12691,"Jason McCourty","Cornerback",2011,71,195,38,2009,6,203,"Free Agent","Titans",10,1,12,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,71,5,15,0.5,2003,4,34,35,0,0
12691,"Jason McCourty","Cornerback",2012,71,195,38,2009,6,203,"Free Agent","Titans",10,1,10,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,60,4.900000095367432,11,\N,1993,0,22,37,0,0
12691,"Jason McCourty","Cornerback",2013,71,195,38,2009,6,203,"Free Agent","Titans",10,1,6,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,52,4.300000190734863,10,0,1598,2,29,20,0,0
12691,"Jason McCourty","Cornerback",2014,71,195,38,2009,6,203,"Free Agent","Titans",10,1,13,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,56,5.699999809265137,12,0,1604,4,31,22,0,0
12691,"Jason McCourty","Cornerback",2016,71,195,38,2009,6,203,"Free Agent","Titans",10,1,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,65,3.9000000953674316,11,0.5,1947,0,21,42,0,0
12692,"Clinton McDonald","Defensive Tackle",2011,74,297,39,2009,7,249,"Free Agent","Seahawks",26,1,11,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,68,4.199999809265137,16,0.5,2100,2,25,39,0,0
12692,"Clinton McDonald","Defensive Tackle",2013,74,297,39,2009,7,249,"Free Agent","Seahawks",26,1,11,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,50,6.5,12,0.8,1551,0,21,28,0,0
12692,"Clinton McDonald","Defensive Tackle",2014,74,297,39,2009,7,249,"Free Agent","Buccaneers",27,2,16,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61,3.600000023841858,12.5,0.3333333333333333,1546,2.5,74,36,0,0
12693,"Scott McKillop","Linebacker",2009,74,243,40,2009,5,146,"Inactive","49ers",25,1,4,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,57,4,11,1,1812,0,24,29,0,0
12695,"Henry Melton","Defensive Tackle",2010,75,290,39,2009,4,105,"Inactive","Bears",3,1,15,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,58,5.099999904632568,14,0.3333333333333333,1890,1,24,33,0,0
12695,"Henry Melton","Defensive Tackle",2013,75,290,39,2009,4,105,"Inactive","Bears",3,1,3,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,60,4.300000190734863,14,0.6,1896,0,30,28,0,0
12695,"Henry Melton","Defensive Tackle",2014,75,290,39,2009,4,105,"Inactive","Cowboys",6,2,7,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,56,6.75,10.5,0.7142857142857143,1829.5,1.5,46,64,0,0
12695,"Henry Melton","Defensive Tackle",2015,75,290,39,2009,4,105,"Inactive","Buccaneers",27,2,8,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61,5.099999904632568,11,0.375,1761.5,1,50,67,0,0
12697,"William Middleton","Defensive Back",2009,70,190,39,2009,5,138,"Inactive","Jaguars",30,1,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,66,5,11,1,1622,1,39,24,0,0
12699,"Zach Miller","Tight End",2009,77,245,41,2009,6,180,"Inactive","Jaguars",30,9,17,54.49999916553497,6.055555462837219,7.833278,0,0,0,0,0,\N,\N,\N,1,3,0,3,0,26,21,212,2,0.8076923076923077,8.153846153846153,10.095238095238095,0,0,65.33333333333333,5.266666756735908,11.666666666666666,0.46875,1880.888888888889,1.5555555555555556,306,253,10.52499982714653,0
12699,"Zach Miller","Tight End",2010,77,245,41,2009,6,180,"Inactive","Jaguars",30,8,13,48.49999952316284,6.062499940395355,4.7699413,0,0,0,0,0,\N,\N,\N,2,9,0,4.5,0,24,20,216,1,0.8333333333333334,9,10.8,0,0,64.625,5.14999994635582,11,0.5714285714285714,1925.5,2.125,226,271,9.099999904632568,105.8
12699,"Zach Miller","Tight End",2011,77,245,41,2009,6,180,"Inactive","Jaguars",30,2,4,14.199999809265137,7.099999904632568,1.2999995,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,7,4,42,1,0.5714285714285714,6,10.5,0,0,58,4.100000023841858,12.5,0.5,1486,2.5,67,44,7.099999904632568,146.4
12699,"Zach Miller","Tight End",2015,77,245,41,2009,6,180,"Inactive","Bears",3,12,16,107.90000021457672,8.99166668454806,8.049582,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,46,34,439,5,0.7391304347826086,9.543478260869565,12.911764705882353,0,0,63.833333333333336,5.266666670640309,11.333333333333334,0.5142857142857142,1883.3333333333333,1.1666666666666667,383,359,11.674999862909317,0
12699,"Zach Miller","Tight End",2016,77,245,41,2009,6,180,"Inactive","Bears",3,10,11,119.60000085830688,11.96000008583069,6.5086417,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,64,47,486,4,0.734375,7.59375,10.340425531914894,0,0,59.3,5.749999904632569,11,0.5,1666.8,1.4,352,219,11.025000095367432,157.4
12699,"Zach Miller","Tight End",2017,77,245,41,2009,6,180,"Inactive","Bears",3,8,8,55.59999966621399,6.949999958276749,4.0348473,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,35,20,236,2,0.5714285714285714,6.742857142857143,11.8,0,0,60.5,4.725000023841858,11.25,0.5625,1781,1.875,222,243,7.074999928474426,0
12700,"Kyle Moore","Defensive End",2010,78,263,39,2009,4,117,"Inactive","Buccaneers",27,2,7,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61.5,4.75,10,0.4,1864,0,65,55,0,0
12701,"Thomas Morstead","Punter",2014,76,225,40,2009,5,164,"Free Agent","Saints",18,1,4,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,59,7.400000095367432,11,0.6666666666666666,1515,3,44,13,0,0
12701,"Thomas Morstead","Punter",2023,76,225,40,2009,5,164,"Free Agent","Jets",20,1,11,0.7200000286102295,0.7200000286102295,0,1,1,18,0,0,18,1,0,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,54,2.9000000953674316,11,1,1389,4,30,18,0.7200000286102295,0
12702,"Ryan Keith Mouton","Defensive Back",2009,69,184,39,2009,3,94,"Inactive","Titans",10,2,3,-4,-2,2,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,4,2,64.5,5.799999952316284,14,1,1599.5,3,70,55,-2,0
12703,"Captain Munnerlyn","Cornerback",2009,69,195,38,2009,7,216,"Inactive","Panthers",29,3,16,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,2,0,61,5.233333269755046,11,0.5,1786,0.6666666666666666,75,102,0,0
12703,"Captain Munnerlyn","Cornerback",2010,69,195,38,2009,7,216,"Inactive","Panthers",29,2,5,-2,-1,1,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,2,1,54.5,3.8500001430511475,12,0,1539.5,2,53,48,-1,0
12703,"Captain Munnerlyn","Cornerback",2011,69,195,38,2009,7,216,"Inactive","Panthers",29,1,8,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,65,6.199999809265137,10,0.5,1675,2,35,27,0,0
12703,"Captain Munnerlyn","Cornerback",2012,69,195,38,2009,7,216,"Inactive","Panthers",29,1,11,-2,-2,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,1,65,5.099999904632568,13,\N,1910,1,29,34,-2,0
12703,"Captain Munnerlyn","Cornerback",2013,69,195,38,2009,7,216,"Inactive","Panthers",29,1,7,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,57,4.900000095367432,11,0.5,2000,0,17,38,0,0
12703,"Captain Munnerlyn","Cornerback",2014,69,195,38,2009,7,216,"Inactive","Vikings",16,1,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,58,7.099999904632568,12,0,1727,2,27,28,0,0
12703,"Captain Munnerlyn","Cornerback",2015,69,195,38,2009,7,216,"Inactive","Vikings",16,2,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,52,5.049999952316284,10.5,0.6,1524.5,1.5,43,58,0,0
12703,"Captain Munnerlyn","Cornerback",2018,69,195,38,2009,7,216,"Inactive","Panthers",29,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,61,4.800000190734863,11,0.4,1836,1,26,32,0,0
12705,"Brandon Myers","Tight End",2009,75,256,40,2009,6,202,"Inactive","Raiders",13,4,15,5.900000095367432,1.475000023841858,0.9627435,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,5,4,19,0,0.8,3.8,4.75,0,0,60.5,4.199999988079071,11.25,0.4444444444444444,1720,1.75,119,109,1.475000023841858,0
12705,"Brandon Myers","Tight End",2010,75,256,40,2009,6,202,"Inactive","Raiders",13,9,17,20.00000023841858,2.2222222487131753,1.79801,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,16,12,80,0,0.75,5,6.666666666666667,1,0,66.11111111111111,4.966666671964857,13.11111111111111,0.4,1843,1.5555555555555556,310,253,2.4750000536441803,0
12705,"Brandon Myers","Tight End",2011,75,256,40,2009,6,202,"Inactive","Raiders",13,10,17,31.100000023841858,3.1100000023841856,1.367809,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,24,16,151,0,0.6666666666666666,6.291666666666667,9.4375,0,0,64,5.8900000095367435,12.4,0.5,1803.7,1.9,314,309,4.025000095367432,0
12705,"Brandon Myers","Tight End",2012,75,256,40,2009,6,202,"Inactive","Raiders",13,16,17,183.5999994277954,11.474999964237213,8.026401,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,105,79,806,4,0.7523809523809524,7.6761904761904765,10.20253164556962,0,0,64.5,5.331249967217445,11.75,\N,1770.375,1.625,629,376,4.625000059604645,0
12705,"Brandon Myers","Tight End",2013,75,256,40,2009,6,202,"Inactive","Giants",19,13,17,123.2000002861023,9.476923098930946,5.007711,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,71,47,522,4,0.6619718309859155,7.352112676056338,11.106382978723405,0,0,62.38461538461539,4.953846197861892,12.923076923076923,0.41935483870967744,1777.4615384615386,2.6923076923076925,482,296,7.8750001192092896,111.4
12705,"Brandon Myers","Tight End",2014,75,256,40,2009,6,202,"Inactive","Buccaneers",27,11,17,41.00000059604645,3.727272781458768,3.3344185,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,32,22,190,0,0.6875,5.9375,8.636363636363637,0,0,57.90909090909091,4.909090952439741,11.181818181818182,0.5925925925925926,1614.8181818181818,2.090909090909091,355,244,1.9999999701976776,0
12705,"Brandon Myers","Tight End",2015,75,256,40,2009,6,202,"Inactive","Buccaneers",27,6,10,24.700000047683716,4.116666674613953,2.3961196,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,17,12,127,0,0.7058823529411765,7.470588235294118,10.583333333333334,0,0,63.666666666666664,5.7833333015441895,11.166666666666666,0.5,1819.5,1.5,195,178,4.524999976158142,0
12705,"Brandon Myers","Tight End",2016,75,256,40,2009,6,202,"Inactive","Buccaneers",27,7,16,18.90000009536743,2.7000000136239186,2.2181075,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,14,7,59,1,0.5,4.214285714285714,8.428571428571429,0,0,65.85714285714286,5.4142857279096335,10.857142857142858,0.46153846153846156,1935.857142857143,1,244,204,1.899999976158142,0
12707,"Troy Nolan","Defensive Back",2010,74,202,39,2009,7,223,"Inactive","Texans",34,1,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,59,8.399999618530273,12,0.5,1752,0,22,37,0,0
